Timestamp,Value,Result
1728538997.0948975,0,Backward
1728538997.0948975,0,Backward
1728538997.0948975,0,Backward
1728538997.0948975,0,Backward
1728538997.0948975,0,Backward
1728538997.0948975,0,Backward
1728538997.0948975,0,Backward
1728538997.0948975,0,Backward
1728538997.0959494,0,Backward
1728538997.0959494,0,Backward
1728538997.0959494,0,Backward
1728538997.0959494,0,Backward
1728538997.0959494,0,Backward
1728538997.0959494,0,Backward
1728538997.0959494,0,Backward
1728538997.0959494,0,Backward
1728538997.097069,0,Backward
1728538997.097069,0,Backward
1728538997.097069,0,Backward
1728538997.097069,0,Backward
1728538997.097069,0,Backward
1728538997.097069,0,Backward
1728538997.097069,0,Backward
1728538997.0980718,0,Backward
1728538997.0980718,0,Backward
1728538997.0980718,0,Backward
1728538997.0980718,0,Backward
1728538997.0980718,0,Backward
1728538997.0980718,0,Backward
1728538997.0980718,0,Backward
1728538997.0980718,0,Backward
1728538997.0980718,0,Backward
1728538997.0991676,0,Backward
1728538997.0991676,0,Backward
1728538997.0991676,0,Backward
1728538997.0991676,0,Backward
1728538997.0991676,0,Backward
1728538997.0991676,0,Backward
1728538997.0991676,0,Backward
1728538997.1001854,0,Backward
1728538997.1001854,0,Backward
1728538997.1001854,0,Backward
1728538997.1001854,0,Backward
1728538997.1001854,0,Backward
1728538997.1001854,0,Backward
1728538997.1001854,0,Backward
1728538997.1001854,0,Backward
1728538997.1001854,0,Backward
1728538997.1001854,0,Backward
1728538997.1001854,0,Backward
1728538997.1001854,0,Backward
1728538997.1001854,0,Backward
1728538997.1001854,0,Backward
1728538997.1001854,0,Backward
1728538997.102497,0,Backward
1728538997.102497,0,Backward
1728538997.102497,0,Backward
1728538997.102497,0,Backward
1728538997.102497,0,Backward
1728538997.102497,0,Backward
1728538997.102497,0,Backward
1728538997.102497,0,Backward
1728538997.103582,0,Backward
1728538997.103582,0,Backward
1728538997.103582,0,Backward
1728538997.103582,0,Backward
1728538997.103582,0,Backward
1728538997.103582,0,Backward
1728538997.103582,0,Backward
1728538997.103582,0,Backward
1728538997.1046922,0,Backward
1728538997.1046922,0,Backward
1728538997.1046922,0,Backward
1728538997.1046922,0,Backward
1728538997.1046922,0,Backward
1728538997.1046922,0,Backward
1728538997.1046922,0,Backward
1728538997.1046922,0,Backward
1728538997.1046922,0,Backward
1728538997.1046922,0,Backward
1728538997.1046922,0,Backward
1728538997.1062448,0,Backward
1728538997.1062448,0,Backward
1728538997.1062448,0,Backward
1728538997.1062448,0,Backward
1728538997.1062448,0,Backward
1728538997.1062448,0,Backward
1728538997.1062448,0,Backward
1728538997.107279,0,Backward
1728538997.107279,0,Backward
1728538997.107279,0,Backward
1728538997.107279,0,Backward
1728538997.107279,0,Backward
1728538997.107279,0,Backward
1728538997.107279,0,Backward
1728538997.107279,0,Backward
1728538997.107279,0,Backward
1728538997.107279,0,Backward
1728538997.107279,0,Backward
1728538997.107279,0,Backward
1728538997.1089191,0,Backward
1728538997.1089191,0,Backward
1728538997.1089191,0,Backward
1728538997.1089191,0,Backward
1728538997.1089191,0,Backward
1728538997.1089191,0,Backward
1728538997.1089191,0,Backward
1728538997.1089191,0,Backward
1728538997.1089191,0,Backward
1728538997.1089191,0,Backward
1728538997.1089191,0,Backward
1728538997.1089191,0,Backward
1728538997.110778,0,Backward
1728538997.110778,0,Backward
1728538997.110778,0,Backward
1728538997.110778,0,Backward
1728538997.110778,0,Backward
1728538997.110778,0,Backward
1728538997.110778,0,Backward
1728538997.110778,0,Backward
1728538997.1119003,0,Backward
1728538997.1119003,0,Backward
1728538997.1119003,0,Backward
1728538997.1119003,0,Backward
1728538997.1119003,0,Backward
1728538997.1119003,0,Backward
1728538997.1119003,0,Backward
1728538997.1119003,0,Backward
1728538997.1129637,0,Backward
1728538997.1129637,0,Backward
1728538997.1129637,0,Backward
1728538997.1129637,0,Backward
1728538997.1129637,0,Backward
1728538997.1129637,0,Backward
1728538997.1129637,0,Backward
1728538997.1129637,0,Backward
1728538997.1140091,0,Backward
1728538997.1140091,0,Backward
1728538997.1140091,0,Backward
1728538997.1140091,0,Backward
1728538997.1140091,0,Backward
1728538997.1140091,0,Backward
1728538997.1140091,0,Backward
1728538997.1150374,0,Backward
1728538997.1150374,0,Backward
1728538997.1150374,0,Backward
1728538997.1150374,0,Backward
1728538997.1150374,0,Backward
1728538997.1150374,0,Backward
1728538997.1150374,0,Backward
1728538997.1150374,0,Backward
1728538997.1161177,0,Backward
1728538997.1161177,0,Backward
1728538997.1161177,0,Backward
1728538997.1161177,0,Backward
1728538997.1161177,0,Backward
1728538997.1161177,0,Backward
1728538997.117122,0,Backward
1728538997.117122,0,Backward
1728538997.117122,0,Backward
1728538997.117122,0,Backward
